,imdb_title_id,title,year,genre,duration,country,language,director,production_company,budget,usa_gross_income,worlwide_gross_income,Real GDP (trillions $),GDP Growth Rate %
2103,tt0313792,Anything Else,2003,"Comedy, Romance",108,"USA, France, UK","English, Latin",Woody Allen,DreamWorks,18000000,3212310,13585075,13.879,2.9
2104,tt0313911,Agent Cody Banks,2003,"Action, Adventure, Comedy",102,"USA, Canada",English,Harald Zwart,Metro-Goldwyn-Mayer (MGM),28000000,47938330,58795814,13.879,2.9
2105,tt0314166,Hey Arnold! The Movie,2002,"Animation, Adventure, Comedy",76,USA,English,Tuck Tucker,Paramount Pictures,3000000,13728902,15249308,13.493,1.7
2106,tt0314331,Love Actually,2003,"Comedy, Drama, Romance",135,"UK, USA, France","English, Portuguese, French",Richard Curtis,Universal Pictures,40000000,59696144,244931766,13.879,2.9
2107,tt0314353,Tears of the Sun,2003,"Action, Drama, Thriller",121,USA,English,Antoine Fuqua,Cheyenne Enterprises,75000000,43734876,86468162,13.879,2.9
2108,tt0314498,The Perfect Score,2004,"Comedy, Crime",93,"USA, Germany",English,Brian Robbins,Paramount Pictures,40000000,10391003,10772580,14.406,3.8
2109,tt0314676,The Singing Detective,2003,"Comedy, Crime, Musical",109,USA,English,Keith Gordon,Icon Productions,8000000,337174,435625,13.879,2.9
2110,tt0314786,The In-Laws,2003,"Action, Comedy, Thriller",98,"USA, Germany, Canada","English, French, Mandarin",Andrew Fleming,Franchise Pictures,40000000,20453431,26891849,13.879,2.9
2111,tt0315297,Twisted,2004,"Crime, Drama, Mystery",97,"Germany, USA","English, Italian, Spanish",Philip Kaufman,Paramount Pictures,50000000,25198598,40954603,14.406,3.8
2112,tt0315327,Bruce Almighty,2003,"Comedy, Drama, Fantasy",101,USA,"English, Spanish",Tom Shadyac,Spyglass Entertainment,81000000,242829261,484592874,13.879,2.9
2113,tt0315431,Constellation,2005,Drama,96,USA,English,Jordan Walker-Pearlman,Constellation LLC,7200000,306533,306533,14.913,3.5
2114,tt0315733,21 Grams,2003,"Crime, Drama, Thriller",124,USA,English,Alejandro G. IĂ„â€šĂ‚Â±Ă„â€šĂ‹â€ˇrritu,This Is That Productions,20000000,16290476,60427839,13.879,2.9
2115,tt0315824,The Big Bounce,2004,"Comedy, Crime",88,USA,English,George Armitage,Shangri-La Entertainment,50000000,6489476,6801716,14.406,3.8
2116,tt0315983,House of Sand and Fog,2003,"Crime, Drama",126,USA,"English, Persian",Vadim Perelman,DreamWorks,16500000,13040288,16763804,13.879,2.9
2117,tt0316188,Raising Victor Vargas,2002,"Drama, Romance",88,"France, USA","English, Spanish",Peter Sollett,Canal+,800000,2078661,2816116,13.493,1.7
2118,tt0316356,Open Range,2003,"Action, Drama, Romance",139,USA,English,Kevin Costner,Touchstone Pictures,22000000,58331254,68296293,13.879,2.9
2119,tt0316396,Peter Pan,2003,"Adventure, Family, Fantasy",113,"UK, Australia, USA, New Zealand","English, North American Indian",P.J. Hogan,Universal Pictures,100000000,48462608,121975011,13.879,2.9
2120,tt0316465,Radio,2003,"Biography, Drama, Sport",109,USA,English,Michael Tollin,Revolution Studios,35000000,52333738,53293628,13.879,2.9
2121,tt0316654,Spider-Man 2,2004,"Action, Adventure, Sci-Fi",127,USA,"English, Russian, Chinese",Sam Raimi,Columbia Pictures,200000000,373585825,783766341,14.406,3.8
2122,tt0316732,Taxi,2004,"Action, Comedy, Crime",97,"USA, France","English, Portuguese, Spanish",Tim Story,Twentieth Century Fox,25000000,36879320,69372109,14.406,3.8
2123,tt0317132,Because of Winn-Dixie,2005,"Comedy, Drama, Family",106,USA,English,Wayne Wang,Twentieth Century Fox,14000000,32647042,33589427,14.913,3.5
2124,tt0317198,Bridget Jones: The Edge of Reason,2004,"Comedy, Drama, Romance",108,"UK, France, Germany, Ireland, USA","English, German, Thai",Beeban Kidron,Universal Pictures,40000000,40226215,261703979,14.406,3.8
2125,tt0317219,Cars,2006,"Animation, Comedy, Family",117,USA,"English, Italian, Japanese, Yiddish","John Lasseter, Joe Ranft",Pixar Animation Studios,120000000,244082982,461983149,15.338,2.9
2126,tt0317303,Daddy Day Care,2003,"Comedy, Family",92,USA,"English, Klingon, German",Steve Carr,Revolution Studios,60000000,104297061,164433867,13.879,2.9
2127,tt0317640,The Hebrew Hammer,2003,Comedy,85,USA,"English, Hebrew, Yiddish",Jonathan Kesselman,Intrinsic Value Films,2000000,82157,94615,13.879,2.9
2128,tt0317648,Hidalgo,2004,"Action, Adventure, Biography",136,"USA, Morocco","English, Arabic, Sioux",Joe Johnston,Touchstone Pictures,100000000,67303450,108040622,14.406,3.8
2129,tt0317676,House of the Dead,2003,"Action, Adventure, Horror",90,"Germany, Canada, USA",English,Uwe Boll,Boll Kino Beteiligungs GmbH & Co. KG,12000000,10249719,13818181,13.879,2.9
2130,tt0317705,The Incredibles,2004,"Animation, Action, Adventure",115,USA,"English, French",Brad Bird,Pixar Animation Studios,92000000,261441092,631606713,14.406,3.8
2131,tt0317740,The Italian Job,2003,"Action, Crime, Thriller",111,"USA, France, UK, Italy","English, Russian, Italian",F. Gary Gray,Paramount Pictures,60000000,106128601,176070171,13.879,2.9
2132,tt0317919,Mission: Impossible III,2006,"Action, Adventure, Thriller",126,"USA, Germany, China, Italy","English, Italian, Mandarin, Cantonese, German, Czech",J.J. Abrams,Paramount Pictures,150000000,134029801,397850012,15.338,2.9
2133,tt0318081,A Sound of Thunder,2005,"Action, Adventure, Horror",101,"Czech Republic, UK, Germany, USA","English, Mandarin",Peter Hyams,Franchise Pictures,80000000,1900451,11665465,14.913,3.5
2134,tt0318155,Looney Tunes: Back in Action,2003,"Animation, Adventure, Comedy",91,"Germany, USA",English,Joe Dante,Warner Bros.,80000000,20991364,68514844,13.879,2.9
2135,tt0318283,Alex & Emma,2003,"Comedy, Romance",96,USA,"English, French",Rob Reiner,Epsilon Motion Pictures,30000000,14218698,15368897,13.879,2.9
2136,tt0318374,The Cooler,2003,"Drama, Romance",101,USA,English,Wayne Kramer,ContentFilm,3200000,8291572,10464788,13.879,2.9
2137,tt0318627,Resident Evil: Apocalypse,2004,"Action, Horror, Sci-Fi",94,"Germany, France, UK, Canada, USA",English,Alexander Witt,Davis Films / Impact Pictures,45000000,51201453,129342769,14.406,3.8
2138,tt0318649,Sahara,2005,"Action, Adventure, Comedy",124,"UK, Spain, Germany, USA","English, French, Arabic",Breck Eisner,Paramount Pictures,130000000,68671925,119240351,14.913,3.5
2139,tt0318761,Thumbsucker,2005,"Comedy, Drama",96,USA,English,Mike Mills,Bob Yari Productions,4000000,1328679,1919197,14.913,3.5
2140,tt0318974,The Alamo,2004,"Drama, History, War",137,USA,"English, Spanish",John Lee Hancock,Touchstone Pictures,107000000,22414961,25819961,14.406,3.8
2141,tt0319061,Big Fish,2003,"Adventure, Drama, Fantasy",125,USA,"English, Cantonese",Tim Burton,Columbia Pictures,70000000,66809693,122919055,13.879,2.9
2142,tt0319262,The Day After Tomorrow,2004,"Action, Adventure, Sci-Fi",124,USA,"English, Japanese, French, Arabic",Roland Emmerich,Twentieth Century Fox,125000000,186740799,542771772,14.406,3.8
2143,tt0319343,Elf,2003,"Comedy, Family, Fantasy",97,USA,English,Jon Favreau,New Line Cinema,33000000,173840591,220885524,13.879,2.9
2144,tt0319524,How to Deal,2003,"Comedy, Drama, Romance",101,USA,English,Clare Kilner,Focus Features,16000000,14195227,14308132,13.879,2.9
2145,tt0320244,Party Monster,2003,"Biography, Crime, Drama",98,"USA, Netherlands",English,"Fenton Bailey, Randy Barbato",World of Wonder,5000000,742898,782606,13.879,2.9
2146,tt0320661,Kingdom of Heaven,2005,"Action, Adventure, Drama",144,"UK, Germany, Spain, Morocco, USA","English, Arabic, Latin, Italian",Ridley Scott,Twentieth Century Fox,130000000,47398413,211652051,14.913,3.5
2147,tt0320691,Underworld,2003,"Action, Fantasy, Thriller",121,"USA, UK, Germany, Hungary",English,Len Wiseman,Lakeshore Entertainment,22000000,51970690,95708457,13.879,2.9
2148,tt0322259,2 Fast 2 Furious,2003,"Action, Crime, Thriller",107,"USA, Germany","English, Spanish",John Singleton,Universal Pictures,76000000,127154901,236350661,13.879,2.9
2149,tt0322330,Freaky Friday,2003,"Comedy, Family, Fantasy",97,USA,"English, Mandarin",Mark Waters,Casual Friday Productions,20000000,110230332,160846332,13.879,2.9
2150,tt0322589,Honey,2003,"Drama, Music, Romance",94,USA,English,Bille Woodruff,Universal Pictures,18000000,30308417,62228395,13.879,2.9
2151,tt0322659,Northfork,2003,"Drama, Fantasy",103,USA,English,Michael Polish,Paramount Classics,1900000,1420578,1599804,13.879,2.9
2152,tt0322700,I Love Your Work,2003,"Drama, Mystery",111,USA,English,Adam Goldberg,Cyan Pictures,1650000,3264,3264,13.879,2.9
2153,tt0323939,Shade,2003,"Crime, Thriller",101,USA,English,Damian Nieman,Cobalt Media Group,10000000,25032,459098,13.879,2.9
2154,tt0323944,Shattered Glass,2003,"Drama, History",94,"USA, Canada",English,Billy Ray,Lions Gate Films,6000000,2220008,2944752,13.879,2.9
2155,tt0324127,Suspect Zero,2004,"Crime, Horror, Mystery",99,"UK, Germany, USA",English,E. Elias Merhige,Paramount Pictures,27000000,8725813,11416075,14.406,3.8
2156,tt0324216,The Texas Chainsaw Massacre,2003,Horror,98,USA,English,Marcus Nispel,New Line Cinema,9500000,80571655,107362708,13.879,2.9
2157,tt0324554,Wicker Park,2004,"Drama, Mystery, Romance",114,USA,"English, Chinese",Paul McGuigan,Metro-Goldwyn-Mayer (MGM),30000000,13001257,21741598,14.406,3.8
2158,tt0325007,April's Shower,2003,"Comedy, Romance",100,USA,English,Trish Doolan,ConQuest Entertainment,1000000,16377,16377,13.879,2.9
2159,tt0325258,Dickie Roberts: Former Child Star,2003,Comedy,98,USA,English,Sam Weisman,Paramount Pictures,17000000,22738671,23727734,13.879,2.9
2160,tt0325537,Head of State,2003,Comedy,95,USA,English,Chris Rock,DreamWorks,35200000,38125247,38620484,13.879,2.9
2161,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,"Action, Adventure, Fantasy",117,"USA, Germany, Japan, UK, Hong Kong","English, Mandarin",Jan de Bont,Paramount Pictures,95000000,65660196,156505388,13.879,2.9
2162,tt0325710,The Last Samurai,2003,"Action, Drama, War",154,"USA, New Zealand, Japan","English, Japanese",Edward Zwick,Warner Bros.,140000000,111127263,454627263,13.879,2.9
2163,tt0325805,Matchstick Men,2003,"Comedy, Crime, Drama",116,"USA, UK",English,Ridley Scott,Warner Bros.,62000000,36906460,65565672,13.879,2.9
2164,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,"Action, Adventure, Fantasy",143,USA,English,Gore Verbinski,Walt Disney Pictures,140000000,305413918,654264015,13.879,2.9
2165,tt0326148,Showboy,2002,"Comedy, Drama",93,"USA, UK",English,"Lindy Heymann, Christian Taylor",here! Films,300000,34646,34646,13.493,1.7
2166,tt0326769,Biker Boyz,2003,"Action, Drama",110,USA,English,Reggie Rock Bythewood,DreamWorks,24000000,22076772,23510601,13.879,2.9
2167,tt0326806,Civil Brand,2002,"Drama, Thriller, Crime",95,USA,English,Neema Barnette,Mandalay Sports Entertainment,500000,254293,254293,13.493,1.7
2168,tt0326856,Envy,2004,Comedy,99,USA,English,Barry Levinson,DreamWorks,40000000,13562325,14494036,14.406,3.8
2169,tt0326900,Good Boy!,2003,"Comedy, Drama, Family",87,USA,English,John Hoffman,Metro-Goldwyn-Mayer (MGM),18000000,37667746,45490616,13.879,2.9
2170,tt0326905,The Great Raid,2005,"Action, Drama, War",132,"USA, Australia","Filipino, English, Tagalog, Japanese",John Dahl,Miramax,80000000,10167373,10777375,14.913,3.5
2171,tt0326965,In My Sleep,2010,"Drama, Mystery, Thriller",104,USA,English,Allen Wolf,Morning Star Pictures,1000000,30158,30158,15.599,2.6
2172,tt0327056,Mystic River,2003,"Crime, Drama, Mystery",138,"USA, Australia",English,Clint Eastwood,Warner Bros.,25000000,90135191,156595191,13.879,2.9
2173,tt0327084,Over the Hedge,2006,"Animation, Adventure, Comedy",83,USA,English,"Tim Johnson, Karey Kirkpatrick",DreamWorks Animation,80000000,155019340,336002996,15.338,2.9
2174,tt0327137,Secondhand Lions,2003,"Comedy, Drama, Family",111,USA,English,Tim McCanlies,New Line Cinema,30000000,42070939,47913828,13.879,2.9
2175,tt0327162,The Stepford Wives,2004,"Comedy, Horror, Sci-Fi",93,USA,English,Frank Oz,Paramount Pictures,90000000,59484742,101297248,14.406,3.8
2176,tt0327247,The Whole Ten Yards,2004,"Comedy, Crime, Thriller",98,USA,"English, Hungarian, Hebrew",Howard Deutch,Nine Yards Two Productions,40000000,16328471,25449487,14.406,3.8
2177,tt0327437,Around the World in 80 Days,2004,"Action, Adventure, Comedy",120,"USA, Germany, Ireland, UK","English, Cantonese, French, German, Hindi, Turkish",Frank Coraci,Walden Media,110000000,24008137,72178895,14.406,3.8
2178,tt0327554,Catwoman,2004,"Action, Crime, Fantasy",104,USA,"English, Spanish",Pitof,Warner Bros.,100000000,40202379,82102379,14.406,3.8
2179,tt0327597,Coraline,2009,"Animation, Drama, Fantasy",100,USA,"English, Russian",Henry Selick,Focus Features,60000000,75286229,124596398,15.209,-2.5
2180,tt0327679,Ella Enchanted,2004,"Comedy, Family, Fantasy",96,"USA, Ireland, UK",English,Tommy O'Haver,Miramax,31000000,22918387,27388767,14.406,3.8
2181,tt0327850,The Rundown,2003,"Action, Adventure, Comedy",104,USA,"English, Portuguese",Peter Berg,Columbia Pictures,85000000,47726342,80981914,13.879,2.9
2182,tt0328077,Love Object,2003,"Drama, Horror, Romance",88,USA,English,Robert Parigi,Base 12 Productions,1000000,6028,6028,13.879,2.9
2183,tt0328099,Malibu's Most Wanted,2003,"Comedy, Crime",86,USA,English,John Whitesell,Warner Bros.,15000000,34432201,34622504,13.879,2.9
2184,tt0328107,Man on Fire,2004,"Action, Crime, Drama",146,"USA, UK, Mexico, Switzerland","English, Spanish",Tony Scott,Fox 2000 Pictures,70000000,77911774,130293714,14.406,3.8
2185,tt0328538,Thirteen,2003,Drama,100,"USA, UK","English, Spanish, Portuguese",Catherine Hardwicke,Fox Searchlight Pictures,2000000,4601043,10128960,13.879,2.9
2186,tt0328589,Under the Tuscan Sun,2003,"Comedy, Drama, Romance",113,"USA, Italy","English, Italian, Polish, French, Spanish, German",Audrey Wells,Touchstone Pictures,18000000,43610723,58878723,13.879,2.9
2187,tt0328828,American Wedding,2003,Comedy,96,"USA, Germany",English,Jesse Dylan,Universal Pictures,55000000,104565114,230990229,13.879,2.9
2188,tt0328880,Brother Bear,2003,"Animation, Adventure, Comedy",85,USA,"English, Inuktitut, Croatian, Serbian","Aaron Blaise, Robert Walker",Walt Disney Feature Animation Florida,128000000,85336277,250397798,13.879,2.9
2189,tt0329028,Dumb and Dumberer: When Harry Met Lloyd,2003,Comedy,85,USA,English,Troy Miller,New Line Cinema,19000000,26276465,39267515,13.879,2.9
2190,tt0329101,Freddy vs. Jason,2003,"Action, Horror",97,"Canada, USA",English,Ronny Yu,New Line Cinema,30000000,82622655,114908830,13.879,2.9
2191,tt0329575,Seabiscuit,2003,"Drama, History, Sport",140,USA,English,Gary Ross,Universal Pictures,87000000,120277854,148336445,13.879,2.9
2192,tt0329691,Torque,2004,"Action, Comedy, Crime",84,USA,English,Joseph Kahn,Warner Bros.,40000000,21215059,46546197,14.406,3.8
2193,tt0329717,Hollywood Homicide,2003,"Action, Comedy, Crime",116,USA,English,Ron Shelton,Revolution Studios,75000000,30940691,51142659,13.879,2.9
2194,tt0329774,xXx: State of the Union,2005,"Action, Adventure, Crime",101,USA,English,Lee Tamahori,Columbia Pictures,60000000,26873932,71022693,14.913,3.5
2195,tt0330099,The Brown Bunny,2003,Drama,93,"USA, Japan",English,Vincent Gallo,Gray Daisy Films,10000000,366301,402599,13.879,2.9
2196,tt0330136,Charly,2002,"Comedy, Drama, Romance",103,USA,English,Adam Thomas Anderegg,Cinergy Films,950000,814666,814666,13.493,1.7
2197,tt0330373,Harry Potter and the Goblet of Fire,2005,"Adventure, Family, Fantasy",157,"UK, USA","English, French",Mike Newell,Warner Bros.,150000000,290417905,896346229,14.913,3.5
2198,tt0330793,The Punisher,2004,"Action, Crime, Drama",124,"USA, Germany",English,Jonathan Hensleigh,Lions Gate Films,33000000,33810189,54700105,14.406,3.8
2199,tt0331632,Scooby-Doo 2: Monsters Unleashed,2004,"Adventure, Comedy, Family",93,"USA, Canada",English,Raja Gosnell,Warner Bros.,80000000,84216833,181216833,14.406,3.8
2200,tt0331933,Man of the House,2005,"Comedy, Crime",100,USA,English,Stephen Herek,Revolution Studios,40000000,19699706,21577624,14.913,3.5
2201,tt0331953,Club Dread,2004,"Comedy, Horror, Mystery",104,"USA, Mexico",English,Jay Chandrasekhar,Broken Lizard Industries,8600000,5001708,7565807,14.406,3.8
2202,tt0332047,Fever Pitch,2005,"Comedy, Drama, Romance",104,"USA, Germany",English,"Bobby Farrelly, Peter Farrelly",Fox 2000 Pictures,30000000,42071069,50451307,14.913,3.5
2203,tt0332280,The Notebook,2004,"Drama, Romance",123,USA,English,Nick Cassavetes,New Line Cinema,29000000,81001787,115533700,14.406,3.8
2204,tt0332375,Saved!,2004,"Comedy, Drama",92,"USA, Canada",English,Brian Dannelly,United Artists,5000000,8940582,10156933,14.406,3.8
2205,tt0332379,The School of Rock,2003,"Comedy, Music",109,"USA, Germany",English,Richard Linklater,Paramount Pictures,35000000,81261177,131095614,13.879,2.9
2206,tt0332452,Troy,2004,"Drama, History",163,"USA, Malta, UK",English,Wolfgang Petersen,Warner Bros.,175000000,133378256,497409852,14.406,3.8
2207,tt0332712,My Baby's Daddy,2004,Comedy,86,USA,English,Cheryl Dunye,Miramax,12000000,17669317,18364273,14.406,3.8
2208,tt0333766,Garden State,2004,"Comedy, Drama, Romance",102,USA,"English, Klingon",Zach Braff,Camelot Pictures,2500000,26782316,35825316,14.406,3.8
2209,tt0333780,"Legally Blonde 2: Red, White & Blonde",2003,Comedy,95,USA,English,Charles Herman-Wurmfeld,Metro-Goldwyn-Mayer (MGM),45000000,90186328,124914842,13.879,2.9
2210,tt0335013,The Company,2003,"Drama, Music, Romance",112,"Germany, USA",English,Robert Altman,Sony Pictures Classics,15000000,2283914,6415017,13.879,2.9
2211,tt0335121,Godsend,2004,"Action, Drama, Fantasy",102,"Canada, USA",English,Nick Hamm,Lions Gate Films,25000000,14379751,30114487,14.406,3.8
2212,tt0335245,The Ladykillers,2004,"Comedy, Crime, Thriller",104,USA,"English, Vietnamese","Ethan Coen, Joel Coen",Touchstone Pictures,35000000,39799191,76665191,14.406,3.8
2213,tt0335266,Lost in Translation,2003,Drama,102,"USA, Japan","English, Japanese, German, French",Sofia Coppola,Focus Features,4000000,44585453,118685453,13.879,2.9
2214,tt0335345,The Passion of the Christ,2004,Drama,127,USA,"Aramaic, Latin, Hebrew",Mel Gibson,Icon Productions,30000000,370782930,610061517,14.406,3.8
2215,tt0335438,Starsky & Hutch,2004,"Comedy, Crime",101,USA,"English, Korean",Todd Phillips,Dimension Films,60000000,88237754,170268750,14.406,3.8
2216,tt0335559,Win a Date with Tad Hamilton!,2004,"Comedy, Romance",95,USA,English,Robert Luketic,DreamWorks,22000000,17071962,20862484,14.406,3.8
2217,tt0335563,Wonderland,2003,"Crime, Drama, Mystery",104,"Canada, USA",English,James Cox,Lions Gate Films,5000000,1060512,2466444,13.879,2.9
2218,tt0337563,13 Going on 30,2004,"Comedy, Fantasy, Romance",98,USA,"English, Portuguese",Gary Winick,Revolution Studios,37000000,57231747,96455697,14.406,3.8
2219,tt0337579,Barbershop 2: Back in Business,2004,"Comedy, Drama",106,USA,English,Kevin Rodney Sullivan,Metro-Goldwyn-Mayer (MGM),30000000,65111277,65991448,14.406,3.8
2220,tt0337585,Bomb the System,2002,"Action, Drama",91,USA,"English, Hindi",Adam Bhala Lough,Bomb the System LLC,500000,15520,15520,13.493,1.7
2221,tt0337692,On the Road,2012,"Adventure, Drama, Romance",124,"France, USA, UK, Mexico, Canada, Brazil, Germany, Netherlands, Argentina","English, French",Walter Salles,MK2 Productions,25000000,744296,8784318,16.197,2.2
2222,tt0337697,The Prince & Me,2004,"Comedy, Family, Romance",111,"USA, Czech Republic","English, Danish, German",Martha Coolidge,Lions Gate Films,22000000,28176497,37666766,14.406,3.8
2223,tt0337711,Rugrats Go Wild,2003,"Animation, Adventure, Comedy",80,USA,English,"John Eng, Norton Virgien",Klasky-Csupo,25000000,39402572,55250496,13.879,2.9
2224,tt0337741,Something's Gotta Give,2003,"Comedy, Drama, Romance",128,USA,"English, French",Nancy Meyers,Columbia Pictures,80000000,124728738,265328738,13.879,2.9
2225,tt0337876,Birth,2004,"Drama, Fantasy, Mystery",100,"UK, France, Germany, USA",English,Jonathan Glazer,New Line Cinema,20000000,5095038,23925492,14.406,3.8
2226,tt0337909,Calendar Girls,2003,"Comedy, Drama",108,"UK, USA",English,Nigel Cole,Touchstone Pictures,10000000,31041759,93400759,13.879,2.9
2227,tt0337917,Catch That Kid,2004,"Adventure, Comedy, Crime",91,"USA, Germany",English,Bart Freundlich,Fox 2000 Pictures,12000000,16703799,16930762,14.406,3.8
2228,tt0337921,Cellular,2004,"Action, Crime, Thriller",94,"USA, Germany",English,David R. Ellis,New Line Cinema,25000000,32003620,56051920,14.406,3.8
2229,tt0337978,Live Free or Die Hard,2007,"Action, Thriller",128,"USA, UK","English, Italian, French",Len Wiseman,Twentieth Century Fox,110000000,134529403,383531464,15.626,1.9
2230,tt0338013,Eternal Sunshine of the Spotless Mind,2004,"Drama, Romance, Sci-Fi",108,USA,English,Michel Gondry,Focus Features,20000000,34400301,72258126,14.406,3.8
2231,tt0338077,Grind,2003,"Adventure, Comedy, Sport",105,USA,English,Casey La Scala,900 Films,6000000,5123696,5141166,13.879,2.9
2232,tt0338094,The Haunted Mansion,2003,"Comedy, Family, Fantasy",88,USA,English,Rob Minkoff,Walt Disney Pictures,90000000,75847266,182290266,13.879,2.9
2233,tt0338096,Dirty Dancing: Havana Nights,2004,"Drama, Music, Romance",86,USA,"English, Spanish",Guy Ferland,Lions Gate Films,25000000,14161590,27685016,14.406,3.8
2234,tt0338188,The Missing,2003,"Adventure, Thriller, Western",137,USA,"English, Apache languages, Spanish",Ron Howard,Revolution Studios,60000000,27011180,38364277,13.879,2.9
2235,tt0338216,Lucky You,2007,"Drama, Romance, Sport",124,"USA, Germany, Australia","English, Spanish",Curtis Hanson,Warner Bros.,55000000,5758950,8382477,15.626,1.9
2236,tt0338294,Nowhere Man,2005,"Comedy, Crime, Drama",78,USA,English,Tim McCann,King Cobra Films,250000,3105,3105,14.913,3.5
2237,tt0338325,Paparazzi,2004,"Action, Crime, Drama",84,USA,"English, Spanish",Paul Abascal,Twentieth Century Fox,20000000,15714234,16796512,14.406,3.8
2238,tt0338337,Paycheck,2003,"Action, Mystery, Sci-Fi",119,"USA, Canada",English,John Woo,Paramount Pictures,60000000,53790451,96269812,13.879,2.9
2239,tt0338348,The Polar Express,2004,"Animation, Adventure, Comedy",100,USA,English,Robert Zemeckis,Castle Rock Entertainment,165000000,187224490,313500433,14.406,3.8
2240,tt0338459,Spy Kids 3: Game Over,2003,"Action, Adventure, Comedy",84,USA,English,Robert Rodriguez,Dimension Films,38000000,111761982,197101678,13.879,2.9
2241,tt0338466,Stuck on You,2003,Comedy,118,USA,English,"Bobby Farrelly, Peter Farrelly",Twentieth Century Fox,55000000,33832741,65784503,13.879,2.9
2242,tt0338526,Van Helsing,2004,"Action, Adventure, Fantasy",131,"USA, Czech Republic, Romania","English, Latin",Stephen Sommers,Universal Pictures,160000000,120177084,300157638,14.406,3.8
2243,tt0338751,The Aviator,2004,"Biography, Drama",170,"Germany, USA",English,Martin Scorsese,Forward Pass,110000000,102610330,213719942,14.406,3.8
2244,tt0339034,From Justin to Kelly,2003,"Comedy, Musical, Romance",81,USA,English,Robert Iscove,19 Entertainment,12000000,4928883,4928883,13.879,2.9
2245,tt0339291,A Series of Unfortunate Events,2004,"Adventure, Comedy, Family",108,"Germany, USA",English,Brad Silberling,Paramount Pictures,140000000,118634549,208155332,14.406,3.8
2246,tt0339412,Mr 3000,2004,"Comedy, Drama, Romance",104,USA,English,Charles Stone III,Touchstone Pictures,30000000,21811187,21839377,14.406,3.8
2247,tt0339419,The Mudge Boy,2003,"Crime, Drama, Romance",94,USA,English,Michael Burke,First Cold Press Productions,800000,62852,62852,13.879,2.9
2248,tt0339638,Screen Door Jesus,2003,"Comedy, Drama, Fantasy",119,USA,English,Kirk Davis,FCM Productions Inc.,3000000,59000,59000,13.879,2.9
2249,tt0339642,Daltry Calhoun,2005,"Comedy, Drama, Music",100,USA,English,Katrina Holden Bronson,L. Driver Productions,3000000,12551,12551,14.913,3.5
2250,tt0339727,Stateside,2004,"Drama, Music, Romance",97,"Germany, USA",English,Reverge Anselmo,Seven Hills Pictures,16000000,174318,174318,14.406,3.8
2251,tt0339921,The Work and the Story,2003,Comedy,77,USA,English,Nathan Smith Jones,Do It Now Productions,103000,3233,3233,13.879,2.9
2252,tt0340012,Being Julia,2004,"Comedy, Drama, Romance",104,"Canada, USA, Hungary, UK",English,IstvĂ„â€šĂ‹â€ˇn SzabĂ„â€šÄąâ€š,Serendipity Point Films,18000000,7739049,14339171,14.406,3.8
2253,tt0340103,Exorcism,2003,"Horror, Thriller",98,USA,English,William A. Baker,Exorcism The Movie,1000000,1303,1303,13.879,2.9
2254,tt0340163,Hostage,2005,"Action, Crime, Drama",113,"USA, Germany",English,Florent-Emilio Siri,Miramax,52000000,34639939,77663556,14.913,3.5
2255,tt0340377,The Station Agent,2003,"Comedy, Drama",89,USA,"English, Spanish",Tom McCarthy,SenArt Films,500000,5739376,8701337,13.879,2.9
2256,tt0340855,Monster,2003,"Biography, Crime, Drama",109,"Germany, USA",English,Patty Jenkins,Media 8 Entertainment,8000000,34469210,58469210,13.879,2.9
2257,tt0341540,The R.M.,2003,"Comedy, Crime, Family",101,USA,English,Kurt Hale,Halestorm Entertainment,500000,1111615,1111615,13.879,2.9
2258,tt0341569,Self Medicated,2005,"Biography, Drama",107,USA,English,Monty Lapica,Promise Pictures,400000,100610,100610,14.913,3.5
2259,tt0342258,Unleashed,2005,"Action, Crime, Drama",103,"France, USA, UK",English,Louis Leterrier,EuropaCorp,45000000,24537621,50871113,14.913,3.5
2260,tt0342508,Hangman's Curse,2003,"Horror, Mystery, Thriller",106,USA,English,Rafal Zielinski,Namesake Entertainment,2000000,168406,168406,13.879,2.9
2261,tt0342735,Manderlay,2005,Drama,139,"Denmark, Sweden, Netherlands, France, Germany, UK, Italy, USA",English,Lars von Trier,Zentropa Entertainments,14200000,78378,674918,14.913,3.5
2262,tt0343135,Along Came Polly,2004,"Comedy, Romance",90,USA,"English, Spanish",John Hamburg,Universal Pictures,42000000,88097164,171171424,14.406,3.8
2263,tt0343660,50 First Dates,2004,"Comedy, Drama, Romance",99,USA,"English, Hawaiian, Mandarin, None",Peter Segal,Columbia Pictures,75000000,120908074,196482882,14.406,3.8
2264,tt0343737,The Good Shepherd,2006,"Drama, History, Thriller",167,USA,"English, Spanish, Russian, German, Lingala",Robert De Niro,Universal Pictures,90000000,59952835,100266865,15.338,2.9
2265,tt0343818,"I, Robot",2004,"Action, Crime, Drama",115,"USA, Germany",English,Alex Proyas,Twentieth Century Fox,120000000,144801023,347198023,14.406,3.8
2266,tt0343996,The Lost City,2005,"Drama, Romance",144,USA,"English, Spanish",Andy Garcia,Crescent Drive Pictures,9600000,2484186,4408011,14.913,3.5
